1,the,2403,48
2,the,2403,50
3,the,2403,47
4,that,526,66
5,there,146,52
6,little,81,36
7,business,78,37
8,business,78,37
9,gentleman,44,30
10,monseigneur,42,30
11,monseigneur,42,19
12,particularly,6,19
13,establishment,5,27
14,accomplishments,2,21
