1,the,3084,221
2,the,3084,278
3,the,3084,277
4,that,663,315
5,there,178,130
6,little,109,84
7,business,81,93
8,business,81,59
9,monseigneur,80,29
10,monseigneur,80,29
11,monseigneur,80,29
12,circumstances,7,23
13,circumstances,7,19
14,accomplishments,2,29
