1,the,5274,589
2,the,5274,510
3,the,5274,451
4,that,1236,483
5,there,356,406
6,little,185,265
7,defarge,178,138
8,monsieur,114,102
9,monseigneur,102,80
10,monseigneur,102,54
11,monseigneur,102,46
12,circumstances,14,54
13,circumstances,14,74
14,affectionately,3,49
