1,the,7610,1708
2,the,7610,1068
3,the,7610,902
4,that,1825,688
5,there,531,1303
6,defarge,256,391
7,defarge,256,387
8,prisoner,138,223
9,monseigneur,109,83
10,monseigneur,109,77
11,monseigneur,109,88
12,circumstances,21,101
13,circumstances,21,67
14,affectionately,3,54
